"","Date","Daily_Concentration","DAILY_AQI_VALUE","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","Pollutants","sknt","vsby","PRCP","SNOW","SNWD","TMAX","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT11"
"1206",2018-07-12,0.233333333333333,2.33333333333333,24,100,42101,"CO",0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
"1207",2018-07-12,4.38888888888889,5.55555555555556,23,96,42401,"SO2",0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
"1208",2018-07-12,2,69,1,100,81102,"PM10",0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
"1209",2018-07-12,1,4.33333333333333,22,92,42602,"NO2",0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
"1210",2018-07-13,1,0,1,100,14129,"Pb",0,9.30243243243243,0,0,0,0,0,0,0,0,0,0,0,0,0
"1211",2018-07-13,1.5,43.5833333333333,17,100,44201,"O3",0,9.30243243243243,0,0,0,0,0,0,0,0,0,0,0,0,0
"1212",2018-07-13,1,5.66666666666667,22,92,42602,"NO2",0,9.30243243243243,0,0,0,0,0,0,0,0,0,0,0,0,0
"1213",2018-07-13,0.233333333333333,2.33333333333333,24,100,42101,"CO",0,9.30243243243243,0,0,0,0,0,0,0,0,0,0,0,0,0
"1214",2018-07-13,3.75555555555556,4.77777777777778,22.7777777777778,95.1111111111111,42401,"SO2",0,9.30243243243243,0,0,0,0,0,0,0,0,0,0,0,0,0
"1215",2018-07-13,2.24390243902439,41.0243902439024,1,100,88257.4878048781,"PM2.5",0,9.30243243243243,0,0,0,0,0,0,0,0,0,0,0,0,0
"1216",2018-07-13,1.69230769230769,33,1,100,81102,"PM10",0,9.30243243243243,0,0,0,0,0,0,0,0,0,0,0,0,0
"1217",2018-07-13,2,0,1,100,14129,"Pb",0,9.30243243243243,0,0,0,0,0,0,0,0,0,0,0,0,0
"1218",2018-07-14,0.9,0.777777777777778,22.7777777777778,95.1111111111111,42401,"SO2",0,9.4120218579235,0,0,0,0,0,0,0,0,0,0,0,0,0
"1219",2018-07-14,2.875,29.4583333333333,1,100,88351.625,"PM2.5",0,9.4120218579235,0,0,0,0,0,0,0,0,0,0,0,0,0
"1220",2018-07-14,1.5,39.5,17,100,44201,"O3",0,9.4120218579235,0,0,0,0,0,0,0,0,0,0,0,0,0
"1221",2018-07-14,0.2,2,24,100,42101,"CO",0,9.4120218579235,0,0,0,0,0,0,0,0,0,0,0,0,0
"1222",2018-07-14,3.5,30.5,1,100,81102,"PM10",0,9.4120218579235,0,0,0,0,0,0,0,0,0,0,0,0,0
"1223",2018-07-14,1,7.33333333333333,21.3333333333333,89,42602,"NO2",0,9.4120218579235,0,0,0,0,0,0,0,0,0,0,0,0,0
"1224",2018-07-15,1.5,38.9583333333333,17,100,44201,"O3",0,8.62634698275862,0,0,0,0,0,0,0,0,0,0,0,0,0
"1225",2018-07-15,2.4,2.66666666666667,23,96,42401,"SO2",0,8.62634698275862,0,0,0,0,0,0,0,0,0,0,0,0,0
"1226",2018-07-15,1,6,22,92,42602,"NO2",0,8.62634698275862,0,0,0,0,0,0,0,0,0,0,0,0,0
"1227",2018-07-15,2.88,30.04,1,100,88357.64,"PM2.5",0,8.62634698275862,0,0,0,0,0,0,0,0,0,0,0,0,0
"1228",2018-07-15,3.5,25,1,100,81102,"PM10",0,8.62634698275862,0,0,0,0,0,0,0,0,0,0,0,0,0
"1229",2018-07-15,0.266666666666667,2.66666666666667,24,100,42101,"CO",0,8.62634698275862,0,0,0,0,0,0,0,0,0,0,0,0,0
"1230",2018-07-16,1.5,31.4166666666667,17,100,44201,"O3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1231",2018-07-16,1.55555555555556,18.1111111111111,1,100,81102,"PM10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1232",2018-07-16,1,11,22,92,42602,"NO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1233",2018-07-16,0.233333333333333,2.33333333333333,21.6666666666667,90.3333333333333,42101,"CO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1234",2018-07-16,0.244444444444444,0,22.4444444444444,93.6666666666667,42401,"SO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1235",2018-07-16,2.27027027027027,23.0540540540541,1,100,88274.4054054054,"PM2.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1236",2018-07-17,0.455555555555556,0.111111111111111,22.4444444444444,93.6666666666667,42401,"SO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1237",2018-07-17,5,35,1,100,81102,"PM10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1238",2018-07-17,0.233333333333333,2.33333333333333,24,100,42101,"CO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1239",2018-07-17,2.88,21.76,1,100,88357.64,"PM2.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1240",2018-07-17,1,12,22,92,42602,"NO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1241",2018-07-17,1.5,35.125,16.9166666666667,99.5,44201,"O3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1242",2018-07-18,2.91111111111111,3.44444444444444,21.6666666666667,90.3333333333333,42401,"SO2",0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
"1243",2018-07-18,0.266666666666667,3,22.3333333333333,93,42101,"CO",0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
"1244",2018-07-18,1.5,40.2083333333333,17,100,44201,"O3",0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
"1245",2018-07-18,2.875,29.2916666666667,1,100,88351.625,"PM2.5",0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
"1246",2018-07-18,1,8,22,92,42602,"NO2",0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
"1247",2018-07-18,3.5,78,1,100,81102,"PM10",0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
"1248",2018-07-19,0.2,2,21,87.6666666666667,42101,"CO",0,9.43037634408602,0,0,0,0,0,0,0,0,0,0,0,0,0
"1249",2018-07-19,2,0,1,100,14129,"Pb",0,9.43037634408602,0,0,0,0,0,0,0,0,0,0,0,0,0
"1250",2018-07-19,2.21951219512195,26.2439024390244,1,100,88247.7073170732,"PM2.5",0,9.43037634408602,0,0,0,0,0,0,0,0,0,0,0,0,0
"1251",2018-07-19,1.69230769230769,19.6923076923077,1,100,81102,"PM10",0,9.43037634408602,0,0,0,0,0,0,0,0,0,0,0,0,0
"1252",2018-07-19,2.27777777777778,2.44444444444444,22.5555555555556,94.1111111111111,42401,"SO2",0,9.43037634408602,0,0,0,0,0,0,0,0,0,0,0,0,0
"1253",2018-07-19,1.5,37.4583333333333,17,100,44201,"O3",0,9.43037634408602,0,0,0,0,0,0,0,0,0,0,0,0,0
"1254",2018-07-19,1,0,1,100,14129,"Pb",0,9.43037634408602,0,0,0,0,0,0,0,0,0,0,0,0,0
"1255",2018-07-19,1,4.66666666666667,21.3333333333333,89,42602,"NO2",0,9.43037634408602,0,0,0,0,0,0,0,0,0,0,0,0,0
"1256",2018-07-20,2.875,20.625,1,100,88351.625,"PM2.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1257",2018-07-20,1.5,36,17,100,44201,"O3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1258",2018-07-20,3.5,59.5,1,100,81102,"PM10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1259",2018-07-20,0.433333333333333,0.111111111111111,22.8888888888889,95.5555555555556,42401,"SO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1260",2018-07-20,1,3.66666666666667,22,92,42602,"NO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1261",2018-07-20,0.2,2,24,100,42101,"CO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1262",2018-07-21,0.2,2,24,100,42101,"CO",9.33709131905299,9.77338218714769,0,0,0,0,0,0,0,0,0,0,0,0,0
"1263",2018-07-21,3.5,15,1,100,81102,"PM10",9.33709131905299,9.77338218714769,0,0,0,0,0,0,0,0,0,0,0,0,0
"1264",2018-07-21,2.875,35.7916666666667,1,100,88351.625,"PM2.5",9.33709131905299,9.77338218714769,0,0,0,0,0,0,0,0,0,0,0,0,0
"1265",2018-07-21,1,3,22,92,42602,"NO2",9.33709131905299,9.77338218714769,0,0,0,0,0,0,0,0,0,0,0,0,0
"1266",2018-07-21,1.5,40.0833333333333,17,100,44201,"O3",9.33709131905299,9.77338218714769,0,0,0,0,0,0,0,0,0,0,0,0,0
"1267",2018-07-21,0.188888888888889,0,23,96,42401,"SO2",9.33709131905299,9.77338218714769,0,0,0,0,0,0,0,0,0,0,0,0,0
"1268",2018-07-22,1.55555555555556,16.4444444444444,1,100,81102,"PM10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1269",2018-07-22,1.5,36.4166666666667,17,100,44201,"O3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1270",2018-07-22,0.3,3,24,100,42101,"CO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1271",2018-07-22,2.28571428571429,48.6857142857143,1,100,88272.8571428571,"PM2.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1272",2018-07-22,1,4.33333333333333,22,92,42602,"NO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1273",2018-07-22,0.222222222222222,0,23,96,42401,"SO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1274",2018-07-22,2,0,1,100,14129,"Pb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1275",2018-07-22,1,0,1,100,14129,"Pb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1276",2018-07-23,0.333333333333333,3.66666666666667,21.6666666666667,90.3333333333333,42101,"CO",0,9.36730123180291,0,0,0,0,0,0,0,0,0,0,0,0,0
"1277",2018-07-23,0.244444444444444,0,22.7777777777778,95.1111111111111,42401,"SO2",0,9.36730123180291,0,0,0,0,0,0,0,0,0,0,0,0,0
"1278",2018-07-23,3.5,27,1,100,81102,"PM10",0,9.36730123180291,0,0,0,0,0,0,0,0,0,0,0,0,0
"1279",2018-07-23,2.88,52.48,1,100,88357.64,"PM2.5",0,9.36730123180291,0,0,0,0,0,0,0,0,0,0,0,0,0
"1280",2018-07-23,1.5,38.0416666666667,16.9166666666667,99.5,44201,"O3",0,9.36730123180291,0,0,0,0,0,0,0,0,0,0,0,0,0
"1281",2018-07-23,1,4.66666666666667,22,92,42602,"NO2",0,9.36730123180291,0,0,0,0,0,0,0,0,0,0,0,0,0
"1282",2018-07-24,0.3,3.33333333333333,24,100,42101,"CO",0,9.95681818181818,0,0,0,0,0,0,0,0,0,0,0,0,0
"1283",2018-07-24,1,5.33333333333333,21.3333333333333,89,42602,"NO2",0,9.95681818181818,0,0,0,0,0,0,0,0,0,0,0,0,0
"1284",2018-07-24,0.5,0.111111111111111,22.7777777777778,95.1111111111111,42401,"SO2",0,9.95681818181818,0,0,0,0,0,0,0,0,0,0,0,0,0
"1285",2018-07-24,2.80769230769231,35.4230769230769,1,100,88347.7692307692,"PM2.5",0,9.95681818181818,0,0,0,0,0,0,0,0,0,0,0,0,0
"1286",2018-07-24,1.5,32.5833333333333,16.6666666666667,98,44201,"O3",0,9.95681818181818,0,0,0,0,0,0,0,0,0,0,0,0,0
"1287",2018-07-24,3.5,32,1,100,81102,"PM10",0,9.95681818181818,0,0,0,0,0,0,0,0,0,0,0,0,0
"1288",2018-07-25,2.23809523809524,25.9047619047619,1,100,88253.7619047619,"PM2.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1289",2018-07-25,1,0,1,100,14129,"Pb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1290",2018-07-25,1,9,22,92,42602,"NO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1291",2018-07-25,2.0125,2.375,22.875,95.5,42401,"SO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1292",2018-07-25,1.5,36.9583333333333,17,100,44201,"O3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1293",2018-07-25,1.69230769230769,32.6923076923077,1,100,81102,"PM10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1294",2018-07-25,0.2,2,24,100,42101,"CO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1295",2018-07-25,2,0,1,100,14129,"Pb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1296",2018-07-26,3.33333333333333,27.3333333333333,1,100,81102,"PM10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1297",2018-07-26,0.2,2,24,100,42101,"CO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1298",2018-07-26,2.88,18.92,1,100,88357.64,"PM2.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1299",2018-07-26,1.5,29.25,16.75,98.5,44201,"O3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1300",2018-07-26,0.2375,0,23,96,42401,"SO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1301",2018-07-26,1,3.33333333333333,22,92,42602,"NO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1302",2018-07-27,0.3,0.125,23,96,42401,"SO2",0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
"1303",2018-07-27,2.88,24.64,1,100,88357.64,"PM2.5",0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
"1304",2018-07-27,1,10.6666666666667,22,92,42602,"NO2",0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
"1305",2018-07-27,0.266666666666667,2.66666666666667,24,100,42101,"CO",0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
"1306",2018-07-27,3.33333333333333,26,1,100,81102,"PM10",0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
"1307",2018-07-27,1.5,31.5,17,100,44201,"O3",0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
"1308",2018-07-28,0.4,5,24,100,42101,"CO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1309",2018-07-28,1.7,23.8,1,100,81102,"PM10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1310",2018-07-28,1,9.66666666666667,22,92,42602,"NO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1311",2018-07-28,1.5,31.8333333333333,17,100,44201,"O3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1312",2018-07-28,2.27027027027027,36.0540540540541,1,100,88274.4054054054,"PM2.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1313",2018-07-28,0.642857142857143,0.428571428571429,23,96,42401,"SO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1314",2018-07-29,2.88,37.2,1,100,88357.64,"PM2.5",0,9.51084538375973,0,0,0,0,0,0,0,0,0,0,0,0,0
"1315",2018-07-29,1.25714285714286,1.28571428571429,23,96,42401,"SO2",0,9.51084538375973,0,0,0,0,0,0,0,0,0,0,0,0,0
"1316",2018-07-29,1,14,22,92,42602,"NO2",0,9.51084538375973,0,0,0,0,0,0,0,0,0,0,0,0,0
"1317",2018-07-29,3.33333333333333,28.3333333333333,1,100,81102,"PM10",0,9.51084538375973,0,0,0,0,0,0,0,0,0,0,0,0,0
"1318",2018-07-29,1.5,35.0833333333333,17,100,44201,"O3",0,9.51084538375973,0,0,0,0,0,0,0,0,0,0,0,0,0
"1319",2018-07-29,0.466666666666667,5.33333333333333,24,100,42101,"CO",0,9.51084538375973,0,0,0,0,0,0,0,0,0,0,0,0,0
"1320",2018-07-30,0.5125,0.125,22.875,95.5,42401,"SO2",0,9.11313747228381,0,0,0,0,0,0,0,0,0,0,0,0,0
"1321",2018-07-30,0.3,3.33333333333333,24,100,42101,"CO",0,9.11313747228381,0,0,0,0,0,0,0,0,0,0,0,0,0
"1322",2018-07-30,2.88,31.32,1,100,88357.64,"PM2.5",0,9.11313747228381,0,0,0,0,0,0,0,0,0,0,0,0,0
"1323",2018-07-30,3.33333333333333,45,1,100,81102,"PM10",0,9.11313747228381,0,0,0,0,0,0,0,0,0,0,0,0,0
"1324",2018-07-30,1.5,36.625,17,100,44201,"O3",0,9.11313747228381,0,0,0,0,0,0,0,0,0,0,0,0,0
"1325",2018-07-30,1,6.33333333333333,22,92,42602,"NO2",0,9.11313747228381,0,0,0,0,0,0,0,0,0,0,0,0,0
"1326",2018-07-31,0.266666666666667,2.66666666666667,24,100,42101,"CO",0,9.99660249150623,0,0,0,0,0,0,0,0,0,0,0,0,0
"1327",2018-07-31,1.78571428571429,24,1,100,81102,"PM10",0,9.99660249150623,0,0,0,0,0,0,0,0,0,0,0,0,0
"1328",2018-07-31,1,0,1,100,14129,"Pb",0,9.99660249150623,0,0,0,0,0,0,0,0,0,0,0,0,0
"1329",2018-07-31,1.5,40.9583333333333,16.75,98.5,44201,"O3",0,9.99660249150623,0,0,0,0,0,0,0,0,0,0,0,0,0
"1330",2018-07-31,1,15.3333333333333,22,92,42602,"NO2",0,9.99660249150623,0,0,0,0,0,0,0,0,0,0,0,0,0
"1331",2018-07-31,0.4,0.111111111111111,22.2222222222222,92.6666666666667,42401,"SO2",0,9.99660249150623,0,0,0,0,0,0,0,0,0,0,0,0,0
"1332",2018-07-31,2.26829268292683,32.7560975609756,1,100,88257.4878048781,"PM2.5",0,9.99660249150623,0,0,0,0,0,0,0,0,0,0,0,0,0
"1333",2018-08-01,2.92222222222222,3.55555555555556,22.7777777777778,95.1111111111111,42401,"SO2",5.3230944254835,9.97383390216155,0,0,0,0,0,0,0,0,0,0,0,0,0
"1334",2018-08-01,2.91304347826087,35.695652173913,1,100,88362.5217391304,"PM2.5",5.3230944254835,9.97383390216155,0,0,0,0,0,0,0,0,0,0,0,0,0
"1335",2018-08-01,3.33333333333333,52,1,100,81102,"PM10",5.3230944254835,9.97383390216155,0,0,0,0,0,0,0,0,0,0,0,0,0
"1336",2018-08-01,0.333333333333333,3.66666666666667,21.6666666666667,90.3333333333333,42101,"CO",5.3230944254835,9.97383390216155,0,0,0,0,0,0,0,0,0,0,0,0,0
"1337",2018-08-01,1.5,40.0416666666667,17.0833333333333,97.9166666666667,44201,"O3",5.3230944254835,9.97383390216155,0,0,0,0,0,0,0,0,0,0,0,0,0
"1338",2018-08-01,1,11,22,92,42602,"NO2",5.3230944254835,9.97383390216155,0,0,0,0,0,0,0,0,0,0,0,0,0
"1339",2018-08-02,0.233333333333333,2.33333333333333,24,100,42101,"CO",0,9.99776035834267,0,0,0,0,0,0,0,0,0,0,0,0,0
"1340",2018-08-02,1.5,29.5,17,100,44201,"O3",0,9.99776035834267,0,0,0,0,0,0,0,0,0,0,0,0,0
"1341",2018-08-02,3.33333333333333,28,1,100,81102,"PM10",0,9.99776035834267,0,0,0,0,0,0,0,0,0,0,0,0,0
"1342",2018-08-02,0.755555555555556,0.777777777777778,23,96,42401,"SO2",0,9.99776035834267,0,0,0,0,0,0,0,0,0,0,0,0,0
"1343",2018-08-02,2.83333333333333,24.5,1,100,88351.625,"PM2.5",0,9.99776035834267,0,0,0,0,0,0,0,0,0,0,0,0,0
"1344",2018-08-02,1,6.33333333333333,22,92,42602,"NO2",0,9.99776035834267,0,0,0,0,0,0,0,0,0,0,0,0,0
"1345",2018-08-03,2.22222222222222,35.1944444444444,1,100,88268.0833333333,"PM2.5",0,9.97294250281849,0,0,0,0,0,0,0,0,0,0,0,0,0
"1346",2018-08-03,1.5,57.75,17,100,44201,"O3",0,9.97294250281849,0,0,0,0,0,0,0,0,0,0,0,0,0
"1347",2018-08-03,0.233333333333333,2.33333333333333,24,100,42101,"CO",0,9.97294250281849,0,0,0,0,0,0,0,0,0,0,0,0,0
"1348",2018-08-03,3.54444444444444,4.33333333333333,23,96,42401,"SO2",0,9.97294250281849,0,0,0,0,0,0,0,0,0,0,0,0,0
"1349",2018-08-03,1.7,39,1,100,81102,"PM10",0,9.97294250281849,0,0,0,0,0,0,0,0,0,0,0,0,0
"1350",2018-08-03,1,8.66666666666667,22,92,42602,"NO2",0,9.97294250281849,0,0,0,0,0,0,0,0,0,0,0,0,0
"1351",2018-08-04,3.28888888888889,4,23,96,42401,"SO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1352",2018-08-04,2.88,45.48,1,100,88341.6,"PM2.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1353",2018-08-04,1,6.33333333333333,22,92,42602,"NO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1354",2018-08-04,1.5,43.9166666666667,17,100,44201,"O3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1355",2018-08-04,0.2,2,24,100,42101,"CO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1356",2018-08-04,3.33333333333333,56.3333333333333,1,100,81102,"PM10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1357",2018-08-05,3.03333333333333,3.44444444444444,23,96,42401,"SO2",0,9.63534675615213,0,0,0,0,0,0,0,0,0,0,0,0,0
"1358",2018-08-05,0.266666666666667,3,24,100,42101,"CO",0,9.63534675615213,0,0,0,0,0,0,0,0,0,0,0,0,0
"1359",2018-08-05,1,3.66666666666667,22,92,42602,"NO2",0,9.63534675615213,0,0,0,0,0,0,0,0,0,0,0,0,0
"1360",2018-08-05,2.88,43.32,1,100,88341.6,"PM2.5",0,9.63534675615213,0,0,0,0,0,0,0,0,0,0,0,0,0
"1361",2018-08-05,3.33333333333333,32.3333333333333,1,100,81102,"PM10",0,9.63534675615213,0,0,0,0,0,0,0,0,0,0,0,0,0
"1362",2018-08-05,1.5,43.9583333333333,17,100,44201,"O3",0,9.63534675615213,0,0,0,0,0,0,0,0,0,0,0,0,0
"1363",2018-08-06,0.233333333333333,2.33333333333333,24,100,42101,"CO",0,9.54747530186608,0,0,0,0,0,0,0,0,0,0,0,0,0
"1364",2018-08-06,0.9,0.555555555555556,23,96,42401,"SO2",0,9.54747530186608,0,0,0,0,0,0,0,0,0,0,0,0,0
"1365",2018-08-06,1.5,39,17,100,44201,"O3",0,9.54747530186608,0,0,0,0,0,0,0,0,0,0,0,0,0
"1366",2018-08-06,1.78571428571429,14.5,1,100,81102,"PM10",0,9.54747530186608,0,0,0,0,0,0,0,0,0,0,0,0,0
"1367",2018-08-06,1,6.33333333333333,22,92,42602,"NO2",0,9.54747530186608,0,0,0,0,0,0,0,0,0,0,0,0,0
"1368",2018-08-06,1,0,1,100,14129,"Pb",0,9.54747530186608,0,0,0,0,0,0,0,0,0,0,0,0,0
"1369",2018-08-06,2.30952380952381,25.2857142857143,1,100,88253.7619047619,"PM2.5",0,9.54747530186608,0,0,0,0,0,0,0,0,0,0,0,0,0
"1370",2018-08-06,2,0,1,100,14129,"Pb",0,9.54747530186608,0,0,0,0,0,0,0,0,0,0,0,0,0
"1371",2018-08-07,0.233333333333333,2.33333333333333,21,87.6666666666667,42101,"CO",0,9.64647577092511,0,0,0,0,0,0,0,0,0,0,0,0,0
"1372",2018-08-07,0.555555555555556,0.333333333333333,22.5555555555556,94.1111111111111,42401,"SO2",0,9.64647577092511,0,0,0,0,0,0,0,0,0,0,0,0,0
"1373",2018-08-07,2.92307692307692,24.9615384615385,1,100,88347.7692307692,"PM2.5",0,9.64647577092511,0,0,0,0,0,0,0,0,0,0,0,0,0
"1374",2018-08-07,3.33333333333333,27.6666666666667,1,100,81102,"PM10",0,9.64647577092511,0,0,0,0,0,0,0,0,0,0,0,0,0
"1375",2018-08-07,1,6,21.3333333333333,89,42602,"NO2",0,9.64647577092511,0,0,0,0,0,0,0,0,0,0,0,0,0
"1376",2018-08-07,1.5,36.6666666666667,16.9166666666667,99.5,44201,"O3",0,9.64647577092511,0,0,0,0,0,0,0,0,0,0,0,0,0
"1377",2018-08-08,2.92,30.72,1,100,88357.64,"PM2.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1378",2018-08-08,0.233333333333333,2.33333333333333,24,100,42101,"CO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1379",2018-08-08,1.5,40.2083333333333,17,100,44201,"O3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1380",2018-08-08,1,9.33333333333333,22,92,42602,"NO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1381",2018-08-08,0.277777777777778,0,22.7777777777778,95.1111111111111,42401,"SO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1382",2018-08-08,3.33333333333333,26.6666666666667,1,100,81102,"PM10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1383",2018-08-09,1.5,43.75,17,100,44201,"O3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1384",2018-08-09,0.3,3,24,100,42101,"CO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1385",2018-08-09,2.2972972972973,46.5405405405405,1,100,88274.4054054054,"PM2.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1386",2018-08-09,1.7,32.5,1,100,81102,"PM10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1387",2018-08-09,1,10.3333333333333,22,92,42602,"NO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1388",2018-08-09,1,0.777777777777778,23.1111111111111,96.4444444444444,42401,"SO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1389",2018-08-10,2.92,55.52,1,100,88357.64,"PM2.5",0,9.11223344556678,0,0,0,0,0,0,0,0,0,0,0,0,0
"1390",2018-08-10,1.5,32.4166666666667,17,100,44201,"O3",0,9.11223344556678,0,0,0,0,0,0,0,0,0,0,0,0,0
"1391",2018-08-10,1,6.33333333333333,22,92,42602,"NO2",0,9.11223344556678,0,0,0,0,0,0,0,0,0,0,0,0,0
"1392",2018-08-10,0.3,3.33333333333333,24,100,42101,"CO",0,9.11223344556678,0,0,0,0,0,0,0,0,0,0,0,0,0
"1393",2018-08-10,0.222222222222222,0,22.8888888888889,95.5555555555556,42401,"SO2",0,9.11223344556678,0,0,0,0,0,0,0,0,0,0,0,0,0
"1394",2018-08-10,3.33333333333333,22.3333333333333,1,100,81102,"PM10",0,9.11223344556678,0,0,0,0,0,0,0,0,0,0,0,0,0
"1395",2018-08-11,0.4,4.66666666666667,24,100,42101,"CO",0,9.41794871794872,0,0,0,0,0,0,0,0,0,0,0,0,0
"1396",2018-08-11,0.433333333333333,0.111111111111111,23,96,42401,"SO2",0,9.41794871794872,0,0,0,0,0,0,0,0,0,0,0,0,0
"1397",2018-08-11,1.5,34.7916666666667,17,100,44201,"O3",0,9.41794871794872,0,0,0,0,0,0,0,0,0,0,0,0,0
"1398",2018-08-11,1,11.6666666666667,22,92,42602,"NO2",0,9.41794871794872,0,0,0,0,0,0,0,0,0,0,0,0,0
"1399",2018-08-11,3.33333333333333,29,1,100,81102,"PM10",0,9.41794871794872,0,0,0,0,0,0,0,0,0,0,0,0,0
"1400",2018-08-11,2.92,54.68,1,100,88357.64,"PM2.5",0,9.41794871794872,0,0,0,0,0,0,0,0,0,0,0,0,0
"1401",2018-08-12,2,0,1,100,14129,"Pb",0,9.34003831417625,0,0,0,0,0,0,0,0,0,0,0,0,0
"1402",2018-08-12,1.5,37.4166666666667,17,100,44201,"O3",0,9.34003831417625,0,0,0,0,0,0,0,0,0,0,0,0,0
"1403",2018-08-12,2.64444444444444,3.22222222222222,23,96,42401,"SO2",0,9.34003831417625,0,0,0,0,0,0,0,0,0,0,0,0,0
